number,src,dst,size,clean_size,date,time
36384,192.168.1.133,114.27.165.244,213,42,2015-08-27,13:13:23.912139
36385,218.237.107.233,192.168.1.133,165,42,2015-08-27,13:13:23.920145
36386,218.237.107.233,192.168.1.133,338,42,2015-08-27,13:13:23.920608
36387,218.237.107.233,192.168.1.133,158,42,2015-08-27,13:13:23.920702
36388,192.168.1.133,114.27.165.244,238,42,2015-08-27,13:13:23.941934
36389,192.168.1.133,114.27.165.244,225,42,2015-08-27,13:13:23.961670
36390,218.237.107.233,192.168.1.133,180,42,2015-08-27,13:13:23.986549
36391,218.237.107.233,192.168.1.133,328,42,2015-08-27,13:13:23.987167
36392,218.237.107.233,192.168.1.133,128,42,2015-08-27,13:13:23.987585
36393,218.237.107.233,192.168.1.133,194,42,2015-08-27,13:13:23.987648
36394,218.237.107.233,192.168.1.133,328,42,2015-08-27,13:13:23.988322
36395,218.237.107.233,192.168.1.133,189,42,2015-08-27,13:13:23.988417
36396,218.237.107.233,192.168.1.133,150,42,2015-08-27,13:13:23.988892
36397,192.168.1.133,114.27.165.244,147,42,2015-08-27,13:13:23.991310
36398,192.168.1.133,114.27.165.244,215,42,2015-08-27,13:13:24.023629
36399,192.168.1.133,114.27.165.244,149,42,2015-08-27,13:13:24.033182
36400,14.53.199.67,192.168.1.133,66,66,2015-08-27,13:13:24.047085
36401,119.207.214.235,192.168.1.133,66,66,2015-08-27,13:13:24.047244
36402,192.168.1.133,114.27.165.244,255,42,2015-08-27,13:13:24.059696
36403,192.168.1.133,114.27.165.244,230,42,2015-08-27,13:13:24.081521
36404,192.168.1.133,114.27.165.244,127,42,2015-08-27,13:13:24.092261
36405,218.237.107.233,192.168.1.133,356,42,2015-08-27,13:13:24.101884
36406,218.237.107.233,192.168.1.133,148,42,2015-08-27,13:13:24.109131
36407,218.237.107.233,192.168.1.133,99,42,2015-08-27,13:13:24.109626
36408,218.237.107.233,192.168.1.133,496,42,2015-08-27,13:13:24.109989
36409,218.237.107.233,192.168.1.133,237,42,2015-08-27,13:13:24.110355
36410,192.168.1.133,114.27.165.244,240,42,2015-08-27,13:13:24.126983
36411,192.168.1.133,114.27.165.244,221,42,2015-08-27,13:13:24.141778
36412,192.168.1.133,114.27.165.244,140,42,2015-08-27,13:13:24.159627
36413,192.168.1.133,114.27.165.244,248,42,2015-08-27,13:13:24.193228
36414,192.168.1.133,114.27.165.244,218,42,2015-08-27,13:13:24.201568
36415,192.168.1.133,114.27.165.244,141,42,2015-08-27,13:13:24.229477
36416,157.55.56.154,192.168.1.133,81,66,2015-08-27,13:13:24.241259
36417,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:13:24.241415
36418,192.168.1.133,114.27.165.244,216,42,2015-08-27,13:13:24.263687
36419,192.168.1.133,114.27.165.244,135,42,2015-08-27,13:13:24.287646
36420,218.237.107.233,192.168.1.133,145,42,2015-08-27,13:13:24.300300
36421,218.237.107.233,192.168.1.133,94,42,2015-08-27,13:13:24.300422
36422,218.237.107.233,192.168.1.133,272,42,2015-08-27,13:13:24.300662
36423,218.237.107.233,192.168.1.133,156,42,2015-08-27,13:13:24.300746
36424,192.168.1.133,114.27.165.244,265,42,2015-08-27,13:13:24.311434
36425,192.168.1.133,114.27.165.244,258,42,2015-08-27,13:13:24.345436
36426,192.168.1.133,114.27.165.244,220,42,2015-08-27,13:13:24.378559
36427,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:24.381483
36428,192.168.1.133,114.27.165.244,142,42,2015-08-27,13:13:24.413179
36429,192.168.1.133,114.27.165.244,243,42,2015-08-27,13:13:24.443843
36430,192.168.1.133,114.27.165.244,187,42,2015-08-27,13:13:24.447066
36431,192.168.1.133,114.27.165.244,292,42,2015-08-27,13:13:24.480951
36432,114.27.165.244,192.168.1.133,66,66,2015-08-27,13:13:24.494481
36433,192.168.1.133,114.27.165.244,236,42,2015-08-27,13:13:24.503955
36434,192.168.1.133,114.27.165.244,132,42,2015-08-27,13:13:24.512760
36435,218.237.107.233,192.168.1.133,113,42,2015-08-27,13:13:24.539063
36436,192.168.1.133,114.27.165.244,233,42,2015-08-27,13:13:24.545969
36437,218.237.107.233,192.168.1.133,453,42,2015-08-27,13:13:24.548088
36438,218.237.107.233,192.168.1.133,140,42,2015-08-27,13:13:24.549175
36439,218.237.107.233,192.168.1.133,153,42,2015-08-27,13:13:24.550383
36440,218.237.107.233,192.168.1.133,150,42,2015-08-27,13:13:24.550868
36441,218.237.107.233,192.168.1.133,295,42,2015-08-27,13:13:24.551645
36442,218.237.107.233,192.168.1.133,129,42,2015-08-27,13:13:24.552293
36443,218.237.107.233,192.168.1.133,274,42,2015-08-27,13:13:24.552370
36444,192.168.1.133,114.27.165.244,273,42,2015-08-27,13:13:24.561447
36445,192.168.1.133,114.27.165.244,157,42,2015-08-27,13:13:24.583092
36446,218.237.107.233,192.168.1.133,369,42,2015-08-27,13:13:24.603278
36447,218.237.107.233,192.168.1.133,132,42,2015-08-27,13:13:24.603378
36448,218.237.107.233,192.168.1.133,184,42,2015-08-27,13:13:24.603428
36449,192.168.1.133,114.27.165.244,245,42,2015-08-27,13:13:24.621605
36450,218.237.107.233,192.168.1.133,302,42,2015-08-27,13:13:24.629266
36451,218.237.107.233,192.168.1.133,132,42,2015-08-27,13:13:24.629380
36452,218.237.107.233,192.168.1.133,130,42,2015-08-27,13:13:24.629435
36453,218.237.107.233,192.168.1.133,155,42,2015-08-27,13:13:24.629534
36454,218.237.107.233,192.168.1.133,282,42,2015-08-27,13:13:24.629590
36455,192.168.1.133,114.27.165.244,131,42,2015-08-27,13:13:24.629863
36456,218.237.107.233,192.168.1.133,105,66,2015-08-27,13:13:24.629991
36457,192.168.1.133,218.237.107.233,66,66,2015-08-27,13:13:24.630089
36458,192.168.1.133,114.27.165.244,220,42,2015-08-27,13:13:24.663379
36459,192.168.1.133,114.27.165.244,227,42,2015-08-27,13:13:24.681676
36460,192.168.1.133,114.27.165.244,124,42,2015-08-27,13:13:24.698720
36461,192.168.1.133,114.27.165.244,269,42,2015-08-27,13:13:24.731450
36462,192.168.1.133,114.27.165.244,238,42,2015-08-27,13:13:24.742950
36463,218.237.107.233,192.168.1.133,134,42,2015-08-27,13:13:24.755592
36464,218.237.107.233,192.168.1.133,204,42,2015-08-27,13:13:24.755740
36465,218.237.107.233,192.168.1.133,403,42,2015-08-27,13:13:24.756460
36466,218.237.107.233,192.168.1.133,126,42,2015-08-27,13:13:24.756587
36467,192.168.1.133,114.27.165.244,74,42,2015-08-27,13:13:24.757086
36468,192.168.1.133,114.27.165.244,74,42,2015-08-27,13:13:24.757383
36469,192.168.1.133,114.27.165.244,125,42,2015-08-27,13:13:24.764342
36470,192.168.1.133,114.27.165.244,222,42,2015-08-27,13:13:24.798778
36471,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:24.801529
36472,192.168.1.133,114.27.165.244,134,42,2015-08-27,13:13:24.832517
36473,192.168.1.133,114.27.165.244,241,42,2015-08-27,13:13:24.863503
36474,192.168.1.133,114.27.165.244,130,42,2015-08-27,13:13:24.870892
36475,192.168.1.133,114.27.165.244,117,42,2015-08-27,13:13:24.872272
36476,192.168.1.133,114.27.165.244,213,42,2015-08-27,13:13:24.915893
36477,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:24.921392
36478,192.168.1.133,114.27.165.244,133,42,2015-08-27,13:13:24.948572
36479,192.168.1.133,114.27.165.244,248,42,2015-08-27,13:13:24.983148
36480,192.168.1.133,114.27.165.244,242,42,2015-08-27,13:13:24.983923
36481,192.168.1.133,114.27.165.244,134,42,2015-08-27,13:13:25.044030
36482,192.168.1.133,114.27.165.244,142,42,2015-08-27,13:13:25.053318
36483,192.168.1.133,114.27.165.244,259,42,2015-08-27,13:13:25.083480
36484,192.168.1.133,114.27.165.244,244,42,2015-08-27,13:13:25.101791
36485,192.168.1.133,114.27.165.244,126,42,2015-08-27,13:13:25.116867
36486,192.168.1.133,114.27.165.244,243,42,2015-08-27,13:13:25.154106
36487,218.237.107.233,192.168.1.133,80,66,2015-08-27,13:13:25.154874
36488,192.168.1.133,218.237.107.233,66,66,2015-08-27,13:13:25.154983
36489,192.168.1.133,218.237.107.233,70,66,2015-08-27,13:13:25.155458
36490,192.168.1.133,114.27.165.244,228,42,2015-08-27,13:13:25.161493
36491,192.168.1.133,114.27.165.244,145,42,2015-08-27,13:13:25.200365
36492,192.168.1.133,114.27.165.244,246,42,2015-08-27,13:13:25.218780
36493,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:25.221725
36494,192.168.1.133,114.27.165.244,143,42,2015-08-27,13:13:25.270211
36495,192.168.1.133,114.27.165.244,227,42,2015-08-27,13:13:25.281939
36496,192.168.1.133,114.27.165.244,145,42,2015-08-27,13:13:25.301466
36497,192.168.1.133,114.27.165.244,257,42,2015-08-27,13:13:25.336272
36498,192.168.1.133,114.27.165.244,237,42,2015-08-27,13:13:25.343613
36499,192.168.1.133,114.27.165.244,121,42,2015-08-27,13:13:25.372222
36500,192.168.1.133,114.27.165.244,232,42,2015-08-27,13:13:25.401541
36501,192.168.1.133,114.27.165.244,130,42,2015-08-27,13:13:25.402555
36502,218.237.107.233,192.168.1.133,150,42,2015-08-27,13:13:25.418413
36503,218.237.107.233,192.168.1.133,270,42,2015-08-27,13:13:25.426245
36504,218.237.107.233,192.168.1.133,218,42,2015-08-27,13:13:25.432098
36505,218.237.107.233,192.168.1.133,133,42,2015-08-27,13:13:25.432236
36506,218.237.107.233,192.168.1.133,325,42,2015-08-27,13:13:25.432519
36507,218.237.107.233,192.168.1.133,418,42,2015-08-27,13:13:25.433966
36508,218.237.107.233,192.168.1.133,137,42,2015-08-27,13:13:25.434056
36509,218.237.107.233,192.168.1.133,133,42,2015-08-27,13:13:25.434101
36510,218.237.107.233,192.168.1.133,259,42,2015-08-27,13:13:25.434143
36511,218.237.107.233,192.168.1.133,129,42,2015-08-27,13:13:25.434405
36512,218.237.107.233,192.168.1.133,158,42,2015-08-27,13:13:25.434480
36513,218.237.107.233,192.168.1.133,283,42,2015-08-27,13:13:25.434815
36514,218.237.107.233,192.168.1.133,311,42,2015-08-27,13:13:25.435360
36515,218.237.107.233,192.168.1.133,95,42,2015-08-27,13:13:25.435430
36516,218.237.107.233,192.168.1.133,948,42,2015-08-27,13:13:25.437781
36517,218.237.107.233,192.168.1.133,121,42,2015-08-27,13:13:25.437867
36518,192.168.1.133,114.27.165.244,251,42,2015-08-27,13:13:25.438864
36519,192.168.1.133,114.27.165.244,82,42,2015-08-27,13:13:25.439179
36520,192.168.1.133,114.27.165.244,82,42,2015-08-27,13:13:25.439303
36521,218.237.107.233,192.168.1.133,763,42,2015-08-27,13:13:25.442717
36522,218.237.107.233,192.168.1.133,100,42,2015-08-27,13:13:25.442802
36523,218.237.107.233,192.168.1.133,86,42,2015-08-27,13:13:25.442851
36524,218.237.107.233,192.168.1.133,256,42,2015-08-27,13:13:25.442942
36525,218.237.107.233,192.168.1.133,81,42,2015-08-27,13:13:25.442997
36526,218.237.107.233,192.168.1.133,135,42,2015-08-27,13:13:25.443040
36527,218.237.107.233,192.168.1.133,81,42,2015-08-27,13:13:25.443112
36528,218.237.107.233,192.168.1.133,176,42,2015-08-27,13:13:25.443193
36529,218.237.107.233,192.168.1.133,78,42,2015-08-27,13:13:25.443267
36530,218.237.107.233,192.168.1.133,130,42,2015-08-27,13:13:25.443351
36531,218.237.107.233,192.168.1.133,211,42,2015-08-27,13:13:25.443717
36532,218.237.107.233,192.168.1.133,178,42,2015-08-27,13:13:25.443776
36533,192.168.1.133,114.27.165.244,238,42,2015-08-27,13:13:25.462234
36534,218.237.107.233,192.168.1.133,253,42,2015-08-27,13:13:25.463798
36535,192.168.1.133,114.27.165.244,165,42,2015-08-27,13:13:25.473100
36536,192.168.1.133,114.27.165.244,251,42,2015-08-27,13:13:25.504770
36537,218.237.107.233,192.168.1.133,261,42,2015-08-27,13:13:25.516182
36538,218.237.107.233,192.168.1.133,161,42,2015-08-27,13:13:25.516274
36539,192.168.1.133,114.27.165.244,213,42,2015-08-27,13:13:25.521439
36540,192.168.1.133,114.27.165.244,143,42,2015-08-27,13:13:25.537768
36541,218.237.107.233,192.168.1.133,177,42,2015-08-27,13:13:25.541898
36542,218.237.107.233,192.168.1.133,259,42,2015-08-27,13:13:25.542279
36543,218.237.107.233,192.168.1.133,193,42,2015-08-27,13:13:25.542347
36544,218.237.107.233,192.168.1.133,164,42,2015-08-27,13:13:25.542586
36545,218.237.107.233,192.168.1.133,277,42,2015-08-27,13:13:25.543064
36546,218.237.107.233,192.168.1.133,118,42,2015-08-27,13:13:25.543128
36547,218.237.107.233,192.168.1.133,125,42,2015-08-27,13:13:25.543368
36548,218.237.107.233,192.168.1.133,97,42,2015-08-27,13:13:25.543624
36549,218.237.107.233,192.168.1.133,66,66,2015-08-27,13:13:25.543677
36550,218.237.107.233,192.168.1.133,184,66,2015-08-27,13:13:25.544024
36551,192.168.1.133,218.237.107.233,66,66,2015-08-27,13:13:25.581221
36552,192.168.1.133,114.27.165.244,230,42,2015-08-27,13:13:25.582351
36553,192.168.1.133,114.27.165.244,135,42,2015-08-27,13:13:25.589110
36554,218.237.107.233,192.168.1.133,196,42,2015-08-27,13:13:25.611319
36555,218.237.107.233,192.168.1.133,84,42,2015-08-27,13:13:25.618132
36556,192.168.1.133,114.27.165.244,273,42,2015-08-27,13:13:25.624009
36557,192.168.1.133,114.27.165.244,219,42,2015-08-27,13:13:25.643822
36558,192.168.1.133,114.27.165.244,152,42,2015-08-27,13:13:25.655926
36559,192.168.1.133,114.27.165.244,224,42,2015-08-27,13:13:25.691055
36560,192.168.1.133,114.27.165.244,204,42,2015-08-27,13:13:25.703620
36561,218.237.107.233,192.168.1.133,121,42,2015-08-27,13:13:25.717490
36562,218.237.107.233,192.168.1.133,255,42,2015-08-27,13:13:25.717909
36563,218.237.107.233,192.168.1.133,177,42,2015-08-27,13:13:25.721354
36564,192.168.1.133,114.27.165.244,127,42,2015-08-27,13:13:25.721587
36565,218.237.107.233,192.168.1.133,330,42,2015-08-27,13:13:25.727239
36566,218.237.107.233,192.168.1.133,254,42,2015-08-27,13:13:25.727378
36567,218.237.107.233,192.168.1.133,207,42,2015-08-27,13:13:25.727780
36568,218.237.107.233,192.168.1.133,120,42,2015-08-27,13:13:25.727839
36569,192.168.1.133,114.27.165.244,226,42,2015-08-27,13:13:25.761503
36570,192.168.1.133,114.27.165.244,118,42,2015-08-27,13:13:25.793240
36571,218.237.107.233,192.168.1.133,137,42,2015-08-27,13:13:25.809229
36572,218.237.107.233,192.168.1.133,314,42,2015-08-27,13:13:25.809586
36573,192.168.1.133,114.27.165.244,236,42,2015-08-27,13:13:25.823410
36574,218.237.107.233,192.168.1.133,126,42,2015-08-27,13:13:25.823449
36575,218.237.107.233,192.168.1.133,107,42,2015-08-27,13:13:25.823929
36576,192.168.1.133,114.27.165.244,135,42,2015-08-27,13:13:25.824967
36577,192.168.1.133,114.27.165.244,226,42,2015-08-27,13:13:25.859901
36578,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:25.881723
36579,192.168.1.133,114.27.165.244,158,42,2015-08-27,13:13:25.907209
36580,192.168.1.133,114.27.165.244,238,42,2015-08-27,13:13:25.943754
36581,192.168.1.133,114.27.165.244,173,42,2015-08-27,13:13:25.944726
36582,218.237.107.233,192.168.1.133,264,66,2015-08-27,13:13:25.945009
36583,192.168.1.133,218.237.107.233,66,66,2015-08-27,13:13:25.945337
36584,114.27.165.244,192.168.1.133,80,66,2015-08-27,13:13:25.973885
36585,192.168.1.133,114.27.165.244,70,66,2015-08-27,13:13:25.974709
36586,192.168.1.133,114.27.165.244,262,42,2015-08-27,13:13:25.974952
36587,218.237.107.233,192.168.1.133,214,42,2015-08-27,13:13:25.996768
36588,218.237.107.233,192.168.1.133,125,42,2015-08-27,13:13:25.996886
36589,218.237.107.233,192.168.1.133,137,42,2015-08-27,13:13:25.997909
36590,218.237.107.233,192.168.1.133,288,42,2015-08-27,13:13:25.998314
36591,192.168.1.133,114.27.165.244,207,42,2015-08-27,13:13:26.004525
36592,192.168.1.133,114.27.165.244,121,42,2015-08-27,13:13:26.009690
36593,192.168.1.133,114.27.165.244,250,42,2015-08-27,13:13:26.041488
36594,192.168.1.133,114.27.165.244,241,42,2015-08-27,13:13:26.061442
36595,218.237.107.233,192.168.1.133,127,42,2015-08-27,13:13:26.066901
36596,218.237.107.233,192.168.1.133,138,42,2015-08-27,13:13:26.067425
36597,218.237.107.233,192.168.1.133,233,42,2015-08-27,13:13:26.067930
36598,218.237.107.233,192.168.1.133,134,42,2015-08-27,13:13:26.068217
36599,218.237.107.233,192.168.1.133,277,42,2015-08-27,13:13:26.068594
36600,218.237.107.233,192.168.1.133,250,42,2015-08-27,13:13:26.068984
36601,218.237.107.233,192.168.1.133,151,42,2015-08-27,13:13:26.069466
36602,218.237.107.233,192.168.1.133,124,42,2015-08-27,13:13:26.069824
36603,218.237.107.233,192.168.1.133,231,42,2015-08-27,13:13:26.070529
36604,192.168.1.133,114.27.165.244,74,42,2015-08-27,13:13:26.071103
36605,192.168.1.133,114.27.165.244,129,42,2015-08-27,13:13:26.080291
36606,192.168.1.133,114.27.165.244,208,42,2015-08-27,13:13:26.109268
36607,192.168.1.133,114.27.165.244,196,42,2015-08-27,13:13:26.123415
36608,192.168.1.133,114.27.165.244,119,42,2015-08-27,13:13:26.183386
36609,192.168.1.133,114.27.165.244,100,42,2015-08-27,13:13:26.184021
36610,218.237.107.233,192.168.1.133,153,42,2015-08-27,13:13:26.208200
36611,192.168.1.133,114.27.165.244,214,42,2015-08-27,13:13:26.212146
36612,218.237.107.233,192.168.1.133,145,42,2015-08-27,13:13:26.216426
36613,218.237.107.233,192.168.1.133,228,42,2015-08-27,13:13:26.216559
36614,218.237.107.233,192.168.1.133,170,42,2015-08-27,13:13:26.217026
36615,218.237.107.233,192.168.1.133,133,42,2015-08-27,13:13:26.217112
36616,192.168.1.133,114.27.165.244,222,42,2015-08-27,13:13:26.241580
36617,192.168.1.133,114.27.165.244,142,42,2015-08-27,13:13:26.260532
36618,192.168.1.133,114.27.165.244,246,42,2015-08-27,13:13:26.295042
36619,192.168.1.133,114.27.165.244,224,42,2015-08-27,13:13:26.301404
36620,192.168.1.133,114.27.165.244,140,42,2015-08-27,13:13:26.327492
36621,119.207.214.235,192.168.1.133,90,66,2015-08-27,13:13:26.348668
36622,192.168.1.133,119.207.214.235,66,66,2015-08-27,13:13:26.348841
36623,192.168.1.133,114.27.165.244,210,42,2015-08-27,13:13:26.361443
36624,192.168.1.133,114.27.165.244,132,42,2015-08-27,13:13:26.362687
36625,14.53.199.67,192.168.1.133,90,66,2015-08-27,13:13:26.366532
36626,192.168.1.133,14.53.199.67,66,66,2015-08-27,13:13:26.366701
36627,192.168.1.133,114.27.165.244,240,42,2015-08-27,13:13:26.395250
36628,192.168.1.133,119.207.214.235,90,66,2015-08-27,13:13:26.395403
36629,192.168.1.133,218.237.107.233,90,66,2015-08-27,13:13:26.395533
36630,192.168.1.133,14.53.199.67,90,66,2015-08-27,13:13:26.395628
36631,218.237.107.233,192.168.1.133,242,42,2015-08-27,13:13:26.395957
36632,218.237.107.233,192.168.1.133,139,42,2015-08-27,13:13:26.396409
36633,218.237.107.233,192.168.1.133,124,42,2015-08-27,13:13:26.396875
36634,218.237.107.233,192.168.1.133,155,42,2015-08-27,13:13:26.396933
36635,218.237.107.233,192.168.1.133,268,42,2015-08-27,13:13:26.397358
36636,218.237.107.233,192.168.1.133,122,42,2015-08-27,13:13:26.397423
36637,218.237.107.233,192.168.1.133,171,42,2015-08-27,13:13:26.397790
36638,218.237.107.233,192.168.1.133,154,42,2015-08-27,13:13:26.397892
36639,218.237.107.233,192.168.1.133,263,42,2015-08-27,13:13:26.398496
36640,192.168.1.133,114.27.165.244,74,42,2015-08-27,13:13:26.399221
36641,192.168.1.133,114.27.165.244,223,42,2015-08-27,13:13:26.423097
36642,218.237.107.233,192.168.1.133,90,66,2015-08-27,13:13:26.427414
36643,192.168.1.133,218.237.107.233,66,66,2015-08-27,13:13:26.427573
36644,192.168.1.133,114.27.165.244,135,42,2015-08-27,13:13:26.428876
36645,114.27.165.244,192.168.1.133,90,66,2015-08-27,13:13:26.448254
36646,192.168.1.133,114.27.165.244,90,66,2015-08-27,13:13:26.448425
36647,192.168.1.133,114.27.165.244,235,42,2015-08-27,13:13:26.465533
36648,192.168.1.133,114.27.165.244,208,42,2015-08-27,13:13:26.481741
36649,192.168.1.133,114.27.165.244,128,42,2015-08-27,13:13:26.499014
36650,192.168.1.133,114.27.165.244,205,42,2015-08-27,13:13:26.541839
36651,192.168.1.133,114.27.165.244,148,42,2015-08-27,13:13:26.545891
36652,192.168.1.133,114.27.165.244,237,42,2015-08-27,13:13:26.578841
36653,218.237.107.233,192.168.1.133,185,42,2015-08-27,13:13:26.598871
36654,218.237.107.233,192.168.1.133,266,42,2015-08-27,13:13:26.601301
36655,218.237.107.233,192.168.1.133,112,42,2015-08-27,13:13:26.601533
36656,192.168.1.133,114.27.165.244,210,42,2015-08-27,13:13:26.602037
36657,218.237.107.233,192.168.1.133,165,42,2015-08-27,13:13:26.602234
36658,218.237.107.233,192.168.1.133,246,42,2015-08-27,13:13:26.602350
36659,218.237.107.233,192.168.1.133,138,42,2015-08-27,13:13:26.602453
36660,218.237.107.233,192.168.1.133,117,42,2015-08-27,13:13:26.602606
36661,218.237.107.233,192.168.1.133,257,42,2015-08-27,13:13:26.602861
36662,218.237.107.233,192.168.1.133,167,42,2015-08-27,13:13:26.603124
36663,192.168.1.133,114.27.165.244,106,42,2015-08-27,13:13:26.648169
36664,192.168.1.133,114.27.165.244,206,42,2015-08-27,13:13:26.662201
36665,192.168.1.133,114.27.165.244,138,42,2015-08-27,13:13:26.682903
36666,192.168.1.133,114.27.165.244,268,42,2015-08-27,13:13:26.718905
