,size,times
7764,109,1902.0
7766,66,136.0
7770,101,6139.0
7771,115,20354.0
7772,113,19839.0
7776,114,7158.0
7777,592,13488.0
7778,114,6431.0
7779,111,19651.0
7782,111,7780.0
7783,108,21914.0
7784,110,19818.0
7788,117,7488.0
7789,111,20780.0
7790,113,19796.0
7791,108,20065.0
7795,105,16692.0
7796,382,1440.0
7797,107,18358.0
7800,107,552.0
7801,115,20123.0
7802,118,19521.0
7803,120,20970.0
7809,110,2516.0
7810,109,18865.0
7811,107,20039.0
7812,728,11760.0
7813,103,8262.0
7815,66,144.0
7819,101,3566.0
7820,105,22711.0
7821,104,19238.0
7825,101,8607.0
7826,105,17171.0
7827,96,19634.0
7828,102,21035.0
7829,663,2748.0
7833,1442,6348.0
7834,106,19891.0
7835,112,19905.0
7839,105,5889.0
7840,97,20156.0
7841,96,17101.0
7842,102,20544.0
7847,103,10269.0
7848,326,11324.0
7849,99,8089.0
7850,95,20889.0
7854,97,80.0
7855,97,19928.0
7856,95,19196.0
7857,96,20304.0
7859,66,89.0
7864,82,810.0
7865,110,6935.0
7866,99,19372.0
7867,104,21220.0
7871,103,7365.0
7872,325,13870.0
7873,95,6357.0
7874,94,19754.0
7877,95,10314.0
7878,97,18042.0
7879,95,19583.0
7880,94,21555.0
7885,98,16317.0
7886,103,18362.0
7887,98,19848.0
7889,66,199.0
7892,96,5537.0
7893,1045,18756.0
7894,99,1282.0
7895,99,20437.0
7899,100,6386.0
7900,103,20249.0
7901,108,19653.0
7905,103,7769.0
7906,103,19018.0
7907,105,19793.0
7911,97,9984.0
7912,93,17908.0
7913,101,19446.0
7917,1362,2737.0
7918,463,319.0
7919,100,4141.0
7920,104,20232.0
7921,98,20515.0
7925,104,4287.0
7926,101,21026.0
7927,105,19724.0
7928,1113,11651.0
7929,101,8612.0
7932,105,11325.0
7933,105,19470.0
7934,103,22623.0
7940,112,8853.0
7941,109,17226.0
7942,112,22431.0
7945,105,8898.0
7946,106,20859.0
7947,110,19475.0
7951,104,2282.0
7952,584,11702.0
7953,107,7287.0
7954,107,19487.0
7958,113,2896.0
7959,113,20564.0
7960,114,19816.0
7961,117,20137.0
7963,66,224.0
7968,108,5761.0
7969,114,21572.0
7970,115,18947.0
7971,117,19307.0
7972,374,6098.0
7976,81,845.0
7977,1440,5895.0
7978,120,21580.0
7979,115,20217.0
7983,113,9912.0
7984,113,19690.0
7985,105,20628.0
7988,109,4875.0
7989,114,18708.0
7990,343,4898.0
7991,118,14780.0
7995,107,5803.0
7996,99,21397.0
7997,105,20549.0
7999,102,1024.0
8002,113,9377.0
8003,296,5477.0
8004,114,14549.0
8005,109,20064.0
8007,66,118.0
8012,117,6784.0
8013,105,22172.0
8014,106,18347.0
8017,287,1549.0
8018,106,2261.0
8019,101,20117.0
8020,101,21973.0
8024,100,9380.0
8025,97,18437.0
8026,100,20125.0
8030,100,5807.0
8032,66,200.0
8033,70,420.0
8034,104,17542.0
8035,323,13591.0
8036,103,5274.0
8040,104,4370.0
8041,103,20083.0
8042,100,20147.0
8043,100,21827.0
8046,96,10747.0
8047,105,20105.0
8048,102,20774.0
8052,95,6239.0
8053,101,19817.0
8054,323,15872.0
8055,646,3823.0
8058,98,4438.0
8059,105,20103.0
8061,102,17506.0
8062,101,18976.0
8067,102,7108.0
8068,1043,16821.0
8069,99,2207.0
8070,98,20313.0
8075,107,5820.0
8076,102,19993.0
8077,66,10566.0
8078,103,10705.0
8079,104,19919.0
8080,1135,7558.0
8081,111,11501.0
8082,110,19792.0
8083,109,21579.0
8084,101,19852.0
8085,64,3182.0
8086,101,17599.0
8087,895,14355.0
8088,99,3540.0
8089,97,19767.0
8091,81,843.0
8092,103,355.0
8093,102,20431.0
8094,97,19932.0
8095,106,21204.0
8097,66,244.0
8098,975,7176.0
8099,99,3061.0
8100,104,19744.0
8114,74,1567.0
8115,74,4033.0
8116,115,10809.0
8118,66,410.0
8119,114,62.0
8120,114,19665.0
8127,110,15197.0
8128,414,10498.0
8129,115,7401.0
8130,112,19873.0
8132,66,127.0
8136,106,6375.0
8137,114,22087.0
8138,111,19028.0
8142,110,6429.0
8143,383,912.0
8144,111,19538.0
8145,111,19855.0
8148,114,9778.0
8149,113,16977.0
8150,115,21234.0
8154,113,6743.0
8155,401,756.0
8156,1212,19445.0
8157,118,19843.0
8161,113,6035.0
8162,109,20020.0
8163,111,19807.0
8164,375,465.0
8168,106,7825.0
8169,109,19897.0
8170,107,19685.0
8173,118,9441.0
8174,106,21372.0
8175,104,16555.0
8176,453,2317.0
8180,109,5412.0
8181,104,20188.0
8182,108,20170.0
8186,104,7048.0
8187,103,19634.0
8188,536,13053.0
8189,114,6986.0
8191,66,173.0
8195,124,7740.0
8196,117,22050.0
8197,107,20361.0
8201,66,218.0
8202,105,141.0
8203,104,19984.0
8204,808,10224.0
8205,106,8051.0
8209,82,972.0
8210,110,6474.0
8211,103,20127.0
8212,102,21685.0
8216,105,3647.0
8217,105,18877.0
8218,1082,12327.0
8219,1151,8021.0
8220,104,20194.0
8224,104,13922.0
8225,103,21100.0
8226,104,18641.0
8230,101,6569.0
8231,630,9123.0
8232,102,10552.0
8233,108,21715.0
8236,95,10184.0
8237,103,17755.0
8238,107,19865.0
8239,568,11350.0
8243,108,4495.0
8244,107,21772.0
8245,106,20603.0
8246,107,19952.0
8251,112,4813.0
8252,101,19760.0
8253,686,5202.0
8254,104,14761.0
8255,103,19973.0
8257,66,284.0
8262,101,7242.0
8263,102,17631.0
8264,99,20129.0
8265,105,19590.0
8269,631,914.0
8270,102,7283.0
8271,111,20009.0
8274,101,5226.0
8275,106,20179.0
8276,110,20183.0
8277,104,18612.0
8281,898,2740.0
8282,112,5412.0
8283,112,20134.0
8284,110,22690.0
8287,100,7417.0
8288,112,17169.0
8289,1008,20090.0
8290,112,269.0
8294,109,6641.0
8295,107,20481.0
8296,117,22611.0
8298,66,229.0
8302,108,4440.0
8303,111,20089.0
8304,697,1310.0
8305,1076,18744.0
8306,100,22536.0
8312,105,10686.0
8313,106,20948.0
8314,102,17476.0
8317,74,2190.0
8318,573,4229.0
8319,103,3082.0
8320,109,19785.0
8321,106,22475.0
8324,99,6002.0
8325,101,17662.0
8326,102,20263.0
8327,101,19794.0
8328,497,3745.0
8332,110,14688.0
8333,103,22344.0
8334,100,21120.0
8336,66,236.0
8340,110,6952.0
8341,105,18256.0
8342,574,16154.0
8343,104,4139.0
8344,102,19515.0
8347,106,16443.0
8348,108,18340.0
8349,109,19995.0
8354,106,3393.0
8355,661,12293.0
8356,106,7642.0
8357,108,20059.0
8358,111,19872.0
8362,102,9007.0
8363,103,19177.0
8364,106,18017.0
8365,774,597.0
8366,1066,19339.0
8368,66,125.0
8369,70,379.0
8373,102,14937.0
8374,106,19239.0
8375,107,22576.0
8380,106,6200.0
8381,109,17973.0
8382,66,10834.0
8383,120,9216.0
8387,116,5652.0
8388,112,22185.0
8389,110,20849.0
8393,115,5870.0
8394,733,9740.0
8395,108,9796.0
8396,104,20104.0
8397,104,20023.0
8401,101,8319.0
8403,103,19718.0
8404,107,19690.0
8405,107,17421.0
8406,109,20702.0
8407,113,19758.0
8408,104,21060.0
8409,533,13548.0
8410,103,4656.0
8411,107,20039.0
8412,108,20003.0
8413,102,23083.0
8414,112,19748.0
8415,102,19651.0
8416,102,20722.0
8417,102,19513.0
8418,98,17351.0
8419,581,359.0
8420,98,19761.0
8422,66,130.0
8434,80,128.0
8438,82,2661.0
8439,108,11313.0
8440,97,19973.0
8441,99,22826.0
8447,91,15822.0
8448,99,19904.0
8449,108,20537.0
8453,99,5427.0
8454,104,17598.0
8455,677,2975.0
8456,105,17112.0
8458,66,208.0
8462,100,4615.0
8463,99,19932.0
8464,108,20435.0
8465,105,20437.0
8469,106,4286.0
8470,102,21746.0
8471,99,20086.0
8472,101,18631.0
8473,107,18338.0
8474,1191,4737.0
8475,107,15329.0
8476,104,21540.0
8477,97,20135.0
8478,106,20162.0
8479,109,20181.0
8480,103,17836.0
8481,1261,3662.0
8482,106,16506.0
8483,99,19943.0
8484,104,21973.0
8485,100,20582.0
8486,107,18016.0
8487,103,19624.0
8488,772,2357.0
8489,102,17583.0
8491,66,109.0
8507,112,14748.0
8508,108,20924.0
8509,111,18716.0
8510,103,19593.0
8511,104,20110.0
8512,101,20626.0
8513,101,20477.0
8514,106,19353.0
8515,101,19641.0
8516,1004,1940.0
8517,102,18226.0
8518,100,19957.0
8519,104,20050.0
8520,102,22606.0
8521,103,20370.0
8522,102,20065.0
8523,107,16894.0
8524,104,19750.0
8525,106,21394.0
8526,822,6917.0
8527,105,11996.0
8528,103,20482.0
8529,95,20109.0
8530,100,19993.0
8531,100,21225.0
8532,106,20749.0
8533,105,18386.0
8534,412,14215.0
8535,103,4682.0
8536,101,19918.0
8537,106,20115.0
8538,103,22734.0
8539,90,16515.0
8540,108,2700.0
8541,531,7343.0
8543,66,145.0
8545,81,952.0
8568,74,4127.0
8569,105,2970.0
8570,105,20288.0
8571,105,20004.0
8580,66,208.0
8581,113,5387.0
8582,105,20431.0
8583,707,600.0
8584,107,19529.0
8587,105,11034.0
8589,66,178.0
8590,103,15724.0
8591,592,10667.0
8592,102,7822.0
8596,102,798.0
8597,103,19812.0
8598,103,22173.0
8599,102,18271.0
8605,101,6110.0
8606,109,20041.0
8607,718,5496.0
8608,1077,16434.0
8609,110,19929.0
8611,66,299.0
8615,114,8980.0
8616,104,19801.0
8617,108,20672.0
8620,103,10098.0
8621,105,20372.0
8622,106,20064.0
8625,616,71.0
8627,105,3195.0
8628,109,19851.0
8629,111,20457.0
8630,108,19610.0
8632,66,184.0
8636,110,5107.0
8637,107,20101.0
8638,103,20151.0
8639,104,20531.0
8644,109,7639.0
8645,101,16873.0
8646,104,20994.0
8647,101,18642.0
8648,424,11696.0
8649,102,8259.0
8650,102,19785.0
8651,101,20552.0
8652,101,19671.0
8653,108,21690.0
8654,105,18287.0
8655,411,2843.0
8656,108,17088.0
8657,103,20038.0
8658,108,23588.0
8659,102,18604.0
8660,106,17480.0
8661,193,2554.0
8662,108,17948.0
8663,107,19651.0
8676,82,3825.0
8677,129,11648.0
8678,121,17793.0
8679,115,19505.0
8681,66,356.0
8688,116,6478.0
8689,116,23039.0
8690,109,19433.0
8694,106,9146.0
8695,106,19430.0
8696,265,19068.0
8697,683,1578.0
8701,104,11133.0
8702,106,20019.0
8703,111,20381.0
8705,66,145.0
8708,111,7818.0
8709,104,18196.0
8710,103,20421.0
8714,718,3223.0
8715,93,1404.0
8717,66,210.0
8718,70,585.0
8719,102,17732.0
8720,95,20076.0
8721,98,20247.0
8724,93,15759.0
8725,840,15551.0
8726,94,3238.0
8727,336,14004.0
8732,110,1192.0
8733,98,20741.0
8734,249,8561.0
8735,98,11821.0
8736,100,19341.0
8737,177,6936.0
8738,99,13385.0
8739,99,19589.0
8740,189,10137.0
8741,93,9866.0
8742,94,19728.0
8743,196,7461.0
8744,892,12617.0
8745,231,17344.0
8746,100,4142.0
8747,95,20446.0
8748,99,19416.0
8749,99,20720.0
8750,225,13475.0
8751,99,4532.0
8752,96,19853.0
8753,96,20144.0
8754,70,20673.0
8755,96,1274.0
8756,101,17831.0
8757,100,20897.0
8758,484,13428.0
8759,102,5818.0
8760,100,19949.0
8776,71,658.0
8777,80,3160.0
8778,100,17571.0
8779,100,17718.0
8780,66,368.0
8781,101,19509.0
8782,114,20170.0
8783,462,5251.0
8784,114,14653.0
8785,111,19649.0
8786,111,20013.0
8787,106,22989.0
8788,105,19227.0
8789,102,18854.0
8790,109,19345.0
8791,103,19736.0
8792,376,11841.0
8793,545,8402.0
8794,103,21621.0
8795,98,18422.0
8796,101,19801.0
8802,78,252.0
8812,66,192.0
8816,74,1172.0
8817,99,6496.0
8818,104,19419.0
8819,104,20361.0
8820,98,19879.0
8821,95,22507.0
8822,96,17301.0
8823,117,1115.0
8824,295,12327.0
8825,104,6497.0
8826,100,20021.0
8827,102,20133.0
8828,98,19598.0
8829,102,23122.0
8830,104,17218.0
8831,103,20140.0
8832,108,19680.0
8833,107,20209.0
8844,66,346.0
8848,111,10723.0
8849,103,16331.0
8850,443,10931.0
8851,109,9172.0
8852,100,19498.0
8853,95,22861.0
8854,97,19843.0
8855,100,17461.0
8856,101,20273.0
8857,429,9067.0
8858,111,10904.0
8859,109,22404.0
8860,104,19799.0
8861,109,17847.0
8862,104,20332.0
8863,105,19800.0
8864,310,4632.0
8865,99,16789.0
8875,66,97.0
8886,103,17291.0
8887,109,18954.0
8888,109,19994.0
8889,101,20090.0
8890,109,22357.0
8891,106,20761.0
8892,102,19682.0
8893,109,18077.0
8894,543,11345.0
8895,112,7583.0
8896,111,20011.0
8897,103,19822.0
8898,115,23239.0
8899,109,17299.0
8900,105,20320.0
8901,530,12601.0
8902,113,6981.0
8903,112,20033.0
8904,90,14604.0
8905,100,7754.0
8919,81,2800.0
8920,511,6453.0
8921,611,4022.0
8922,119,19791.0
8923,389,8170.0
8924,118,11723.0
8926,66,118.0
8932,113,16296.0
8933,366,7366.0
8934,118,12696.0
8935,386,17299.0
8936,120,2552.0
8940,66,223.0
8941,113,7497.0
8942,341,9965.0
8943,112,10302.0
8944,110,20268.0
8948,116,6528.0
8949,114,21091.0
8950,255,11959.0
8951,597,6826.0
8953,111,163.0
8956,113,19220.0
8957,115,20209.0
8958,294,393.0
8959,118,19612.0
8964,117,3875.0
8965,109,20227.0
8966,104,21012.0
8968,66,262.0
8971,102,8621.0
8972,412,15231.0
8973,108,658.0
8974,110,20251.0
8975,120,19769.0
8980,122,9152.0
8981,110,19536.0
8982,113,20068.0
8984,66,153.0
8987,114,6379.0
8988,113,20241.0
8989,109,19514.0
8990,634,12680.0
8991,112,4529.0
8992,110,20094.0
8993,117,19756.0
8994,112,22647.0
8995,111,19723.0
8996,113,20215.0
8997,112,19752.0
8998,113,20212.0
8999,112,20369.0
9000,99,21509.0
9001,1277,14806.0
9002,120,3032.0
9003,111,17843.0
9004,114,19968.0
9005,113,19839.0
9006,110,20111.0
9007,110,23413.0
9008,113,17585.0
9009,584,13975.0
9010,111,5048.0
9011,111,19834.0
9012,116,23083.0
9023,79,757.0
9024,74,5736.0
9025,112,4159.0
9026,114,16794.0
9027,469,7268.0
9028,116,13055.0
9029,114,19692.0
9030,112,22609.0
9031,119,20142.0
9032,116,18083.0
9033,106,19219.0
9034,781,1701.0
9035,110,18219.0
9036,113,22764.0
9037,112,19870.0
9038,110,19674.0
9039,112,20435.0
9040,108,19732.0
9041,1362,1463.0
9042,538,307.0
9043,117,18314.0
9044,112,20018.0
9045,107,20764.0
9046,113,19415.0
9047,112,19961.0
9048,1170,13639.0
9049,100,4026.0
9050,103,19565.0
9051,104,20276.0
9053,66,325.0
9054,70,382.0
9055,104,20980.0
9056,107,20171.0
9057,104,19674.0
9058,760,8598.0
9059,104,8846.0
9060,101,19899.0
9061,106,19987.0
9062,105,22514.0
9063,106,20422.0
9064,104,19990.0
9065,104,19676.0
9066,103,20798.0
9067,101,19423.0
9068,104,18928.0
9069,117,19188.0
9070,1020,2290.0
9071,101,16824.0
9072,99,19981.0
9074,78,281.0
9076,99,8903.0
9077,101,22686.0
9078,100,19921.0
9079,106,20160.0
9080,105,18226.0
9081,109,19897.0
9082,655,13937.0
9083,106,4974.0
9084,107,20456.0
9085,99,21009.0
9086,106,20479.0
9087,109,20504.0
9088,110,20748.0
9089,109,19453.0
9090,638,2902.0
9091,103,14385.0
9092,107,20003.0
9093,108,20196.0
9094,103,22753.0
9095,107,17644.0
9096,106,19577.0
9097,534,3312.0
9098,108,16655.0
9099,113,22524.0
9100,111,20043.0
9101,110,20214.0
9102,111,20971.0
9103,616,10440.0
9104,118,5785.0
9105,121,19916.0
9106,114,20178.0
9107,111,23029.0
9108,106,19593.0
9109,644,787.0
9110,112,16472.0
9111,110,20046.0
9112,102,20157.0
9113,94,22665.0
9114,94,21363.0
9115,625,9112.0
9116,92,6670.0
9117,95,19911.0
9118,99,19954.0
9119,93,20131.0
9120,88,23400.0
9121,93,18672.0
9122,360,5727.0
9123,90,12177.0
9124,107,19924.0
9125,98,20051.0
9126,92,23035.0
9127,99,20269.0
9128,93,19516.0
9129,92,17309.0
9130,273,275.0
9131,95,19665.0
9132,83,19957.0
9133,89,20000.0
9134,94,22389.0
9135,95,20303.0
9136,94,19964.0
9137,92,20307.0
9138,101,19440.0
9139,337,11726.0
9140,95,6131.0
9157,66,67.0
9169,81,2234.0
9170,81,2803.0
9171,111,12986.0
9172,99,19890.0
9173,100,22303.0
9174,101,19826.0
9175,100,20110.0
9191,66,257.0
9208,108,6494.0
9214,110,15473.0
9215,105,20170.0
9216,108,19800.0
9217,815,1252.0
9218,110,18870.0
9219,108,19806.0
9220,108,22761.0
9221,110,19683.0
9222,107,19846.0
9223,108,20152.0
9224,109,20257.0
9225,111,19672.0
9226,112,20722.0
9227,111,20488.0
9229,66,200.0
9232,115,24.0
9242,84,8.0
9262,86,17.0
9265,1362,192.0
9266,221,381.0
9267,80,648.0
9268,82,855.0
9269,75,1202.0
9270,76,2551.0
9271,77,131.0
9272,76,627.0
9273,107,9290.0
9274,108,20015.0
9275,109,20169.0
9276,112,19743.0
9277,112,23341.0
9278,69,8627.0
9279,69,336.0
9280,103,8063.0
9281,773,346.0
9282,104,19605.0
9283,105,19866.0
9284,103,20266.0
9285,109,22577.0
9286,106,17612.0
9287,108,19485.0
9288,112,19992.0
9289,106,22547.0
9290,102,20267.0
9294,66,137.0
9304,75,2628.0
9305,69,2222.0
9306,115,7835.0
9307,104,17572.0
9308,654,3623.0
9309,102,14105.0
9310,107,20102.0
9311,104,19840.0
9312,80,19478.0
9313,110,410.0
9314,106,2824.0
9315,103,20196.0
9316,103,19568.0
9317,102,20034.0
9318,101,20349.0
9319,109,19410.0
9320,106,17953.0
9321,312,15894.0
9322,111,3657.0
9323,107,20155.0
9324,110,19989.0
9325,110,20097.0
9330,66,274.0
9331,101,10936.0
9332,105,17075.0
9333,103,20414.0
9334,104,19779.0
9335,108,22277.0
9336,432,6677.0
9337,110,11011.0
9349,66,79.0
9355,105,15824.0
9356,106,19988.0
9357,118,22679.0
9360,102,10394.0
9361,102,19825.0
9362,111,19905.0
9365,104,10014.0
9366,1132,8127.0
9368,66,161.0
9369,70,327.0
9370,109,2546.0
9371,106,20210.0
9374,82,952.0
9375,106,4017.0
9376,106,22671.0
9377,103,19901.0
9380,108,8707.0
9381,103,17024.0
9382,105,19821.0
9383,111,20842.0
9387,122,12029.0
9388,476,17885.0
9389,66,2574.0
9390,106,769.0
9391,119,19941.0
9394,118,6226.0
9395,105,20146.0
9396,111,20802.0
9398,109,8792.0
9399,102,20034.0
9400,107,19988.0
9403,109,9979.0
9404,108,19923.0
9405,112,20388.0
9406,439,10343.0
9407,106,9900.0
9408,102,19653.0
9409,104,20230.0
9410,104,19939.0
9411,100,20056.0
9412,102,20388.0
9413,739,8955.0
9414,106,10387.0
9415,106,20011.0
9416,112,20350.0
9417,111,20063.0
9418,107,19444.0
9419,111,20252.0
9420,1362,6639.0
9421,85,293.0
9422,110,13100.0
9423,109,19781.0
9424,112,21072.0
9425,110,19220.0
9426,112,20291.0
9427,1362,13142.0
9428,103,6480.0
9429,274,15553.0
9430,111,4043.0
9431,115,20115.0
9432,109,17934.0
9433,114,19762.0
9434,106,20902.0
9435,669,5376.0
9436,113,13516.0
9437,90,17543.0
9438,109,2418.0
9439,104,20177.0
9440,109,20216.0
9441,116,19786.0
9442,107,19792.0
9443,381,1287.0
9444,105,19667.0
9445,115,19348.0
9446,112,19993.0
9465,78,269.0
9467,79,99.0
9468,78,140.0
9471,80,1461.0
9472,119,15190.0
9473,108,20707.0
9474,114,19793.0
9475,497,1212.0
9476,113,18848.0
9477,119,19823.0
9478,119,22777.0
9479,105,17106.0
9480,111,20429.0
9481,787,19424.0
9482,105,303.0
9483,109,19560.0
9484,112,22381.0
9485,109,20079.0
9486,109,19812.0
9487,108,20390.0
9488,1337,12706.0
9489,109,4698.0
9490,101,19633.0
9491,104,19957.0
9495,66,96.0
9502,74,1959.0
9503,115,9044.0
9504,101,17497.0
9505,103,20288.0
9506,1074,6063.0
9507,109,13886.0
9508,104,22135.0
9509,111,20529.0
9510,109,20020.0
9511,111,21089.0
9512,106,16271.0
9513,589,453.0
9514,107,19515.0
9515,104,20020.0
9516,114,22455.0
9517,120,20677.0
9518,111,19243.0
9519,965,10307.0
9520,114,7076.0
9521,111,20310.0
9522,114,19973.0
9524,66,358.0
9532,78,1753.0
9533,112,7304.0
9534,81,1077.0
9535,111,17216.0
9536,113,19361.0
9537,818,11205.0
9538,111,8151.0
9539,106,20401.0
9540,111,22458.0
9541,110,20131.0
9542,104,18746.0
9543,308,15513.0
9544,105,2981.0
9545,90,3925.0
9546,111,16167.0
9547,109,22762.0
9548,112,19999.0
9549,110,20721.0
9550,109,17849.0
9551,106,18798.0
9552,223,2068.0
9556,66,90.0
9562,82,769.0
9563,81,833.0
9564,107,10106.0
9565,114,19734.0
9566,102,21562.0
9567,103,20820.0
9568,102,19874.0
9569,105,17907.0
9570,253,990.0
9571,104,18722.0
9572,109,20176.0
9573,104,21905.0
9574,107,21529.0
9575,110,18028.0
9576,364,10029.0
9577,102,8352.0
9578,111,20013.0
9579,108,20128.0
9580,109,20538.0
9581,112,20351.0
9582,118,20682.0
9583,1362,7990.0
9584,85,166.0
9585,118,10167.0
9591,66,102.0
9595,114,8499.0
9596,113,19689.0
9597,111,20515.0
9598,115,23440.0
9599,120,18678.0
9600,1230,5633.0
9601,115,11931.0
9602,114,20019.0
9603,112,20332.0
9604,110,22846.0
9605,117,18347.0
9606,899,6520.0
9607,114,13654.0
9608,108,19173.0
9609,114,21741.0
9610,117,20414.0
9611,116,17533.0
9612,121,19465.0
9613,806,6398.0
9621,79,833.0
9622,75,1036.0
9623,118,7065.0
9625,73,799.0
9626,115,15790.0
9627,118,19879.0
9628,117,20471.0
9629,116,20215.0
9630,116,16902.0
9631,519,618.0
9632,1440,19705.0
9633,122,19875.0
9634,116,19942.0
9635,115,22583.0
9636,117,20274.0
9637,116,20246.0
9638,90,10091.0
9639,117,10044.0
9640,109,19857.0
9641,113,20112.0
9642,115,18457.0
9643,113,19242.0
9644,404,14120.0
9645,114,4827.0
9646,116,19776.0
9647,114,22807.0
9648,113,20091.0
9649,118,20027.0
9650,112,20385.0
9651,113,19940.0
9652,107,19692.0
9653,107,20276.0
9654,105,19783.0
9655,104,19720.0
9668,258,632.0
9669,81,2844.0
9670,74,147.0
9671,106,7364.0
9672,107,18007.0
9673,105,19763.0
9674,112,19962.0
9675,110,21145.0
9676,115,19464.0
9677,121,20393.0
9678,110,19328.0
9679,114,22221.0
9680,110,18012.0
9681,109,20635.0
9682,104,19230.0
9683,451,7484.0
9684,109,13640.0
9685,105,20303.0
9686,106,19901.0
9687,112,20549.0
9688,104,20797.0
9689,113,20052.0
9690,110,19731.0
9691,104,17371.0
9692,104,20769.0
9693,107,19365.0
9694,107,22435.0
9697,66,219.0
9710,231,771.0
9711,72,1065.0
9712,70,2213.0
9713,80,160.0
9714,84,113.0
9715,109,3971.0
9716,97,19963.0
9717,97,19939.0
9718,98,22779.0
9719,93,17506.0
9720,95,19528.0
9721,221,4868.0
9722,90,15202.0
9723,97,20343.0
9728,75,1287.0
9729,96,12495.0
9730,91,19431.0
9731,66,712.0
9732,96,19606.0
9733,93,19569.0
9734,262,3033.0
9735,100,19165.0
9736,95,20230.0
9737,91,20224.0
9738,94,17732.0
9739,99,20154.0
9740,671,16335.0
9741,97,3095.0
9742,94,22295.0
9743,97,19779.0
9744,98,20577.0
9745,97,19989.0
9746,94,17530.0
9747,1362,6016.0
9748,116,287.0
9749,97,13692.0
9750,96,20175.0
9751,97,22306.0
9752,104,20490.0
9753,94,19904.0
9754,103,16843.0
9755,911,7032.0
9756,101,12871.0
9757,99,20162.0
9758,98,20258.0
9759,95,19962.0
9760,95,20025.0
9761,707,16087.0
9762,102,3664.0
9763,104,20022.0
9764,103,20059.0
9765,109,22752.0
9766,104,19833.0
9767,102,18756.0
9776,66,103.0
9793,617,3196.0
9794,69,259.0
9795,74,2478.0
9796,1435,1266.0
9797,122,20027.0
9798,118,19939.0
9799,120,20051.0
9800,121,19822.0
9801,412,13246.0
9802,125,6929.0
9803,127,20139.0
9804,130,19752.0
9805,117,19953.0
9809,66,101.0
9812,125,9695.0
9813,123,20117.0
9814,122,19426.0
9815,537,7724.0
9816,119,11236.0
9817,127,19776.0
9818,123,20350.0
9819,124,20979.0
9820,124,19957.0
9821,119,19740.0
9822,123,20134.0
9823,120,20347.0
9824,122,20289.0
9825,116,21097.0
9826,118,17535.0
9827,404,8079.0
9828,116,11305.0
9829,111,20199.0
9830,108,20423.0
9843,74,3418.0
9844,115,409.0
9845,107,19686.0
9846,109,20071.0
9847,244,1060.0
9850,107,9902.0
9851,105,20114.0
9852,100,20674.0
9855,103,7623.0
9856,102,20085.0
9857,250,17047.0
9858,774,2985.0
9860,66,142.0
9863,102,9615.0
9864,99,20097.0
9865,105,20278.0
9868,118,7555.0
9869,112,17692.0
9870,392,16608.0
9871,103,3391.0
9872,108,19838.0
9874,66,127.0
9877,102,4782.0
9878,104,22588.0
9879,103,20254.0
9882,105,7839.0
9883,308,9737.0
9884,104,8138.0
9885,103,19967.0
9886,103,19845.0
9889,105,7669.0
9890,101,21561.0
9891,96,19498.0
9892,260,8854.0
9895,100,6349.0
9896,97,20060.0
9897,96,21799.0
9898,100,20193.0
9899,95,21085.0
9900,96,18656.0
9901,263,2559.0
9902,99,15224.0
9903,97,19913.0
9904,93,20068.0
9905,96,20045.0
9906,92,22839.0
9907,282,8465.0
9908,94,8698.0
9909,97,20023.0
9910,95,19714.0
9911,103,22660.0
9912,101,18349.0
9913,96,19031.0
9914,987,5093.0
9915,100,14730.0
9924,96,17414.0
9925,97,19491.0
9927,66,283.0
9928,70,694.0
9929,81,178.0
9932,96,858.0
9935,102,19543.0
9936,1202,16313.0
9937,1266,1296.0
9938,100,17755.0
9940,100,7618.0
9941,97,19900.0
9942,98,22928.0
9945,96,1356.0
9946,101,17313.0
9947,832,983.0
9948,96,18849.0
9949,99,19859.0
9954,91,6677.0
9955,103,19926.0
9957,104,3951.0
9958,716,12483.0
9960,104,3964.0
9961,108,20001.0
9962,105,20153.0
9963,105,22435.0
9964,107,18930.0
9969,113,14124.0
9970,477,3060.0
9971,97,16920.0
9972,66,419.0
9973,103,21897.0
9976,103,10763.0
9977,99,19633.0
9979,66,621.0
