number,src,dst,size,clean_size,date,time
26980,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:22.195549
26981,192.168.1.133,124.123.243.15,587,42,2015-08-25,19:51:22.210851
26982,192.168.1.133,124.123.243.15,790,42,2015-08-25,19:51:22.213584
26983,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:22.233494
26984,124.123.243.15,192.168.1.133,178,66,2015-08-25,19:51:22.239380
26985,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:22.239798
26986,124.123.243.15,192.168.1.133,260,42,2015-08-25,19:51:22.241421
26987,124.123.243.15,192.168.1.133,404,42,2015-08-25,19:51:22.241504
26988,124.123.243.15,192.168.1.133,297,42,2015-08-25,19:51:22.242001
26989,124.123.243.15,192.168.1.133,508,42,2015-08-25,19:51:22.242060
26990,124.123.243.15,192.168.1.133,406,42,2015-08-25,19:51:22.242108
26991,124.123.243.15,192.168.1.133,184,42,2015-08-25,19:51:22.242200
26992,124.123.243.15,192.168.1.133,282,42,2015-08-25,19:51:22.242249
26993,124.123.243.15,192.168.1.133,527,42,2015-08-25,19:51:22.242961
26994,124.123.243.15,192.168.1.133,454,42,2015-08-25,19:51:22.244041
26995,124.123.243.15,192.168.1.133,293,42,2015-08-25,19:51:22.244388
26996,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:22.253536
26997,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:51:22.273408
26998,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:22.295980
26999,124.123.243.15,192.168.1.133,451,42,2015-08-25,19:51:22.304463
27000,124.123.243.15,192.168.1.133,435,42,2015-08-25,19:51:22.304752
27001,124.123.243.15,192.168.1.133,196,42,2015-08-25,19:51:22.304842
27002,124.123.243.15,192.168.1.133,388,42,2015-08-25,19:51:22.304875
27003,124.123.243.15,192.168.1.133,213,42,2015-08-25,19:51:22.304906
27004,124.123.243.15,192.168.1.133,176,66,2015-08-25,19:51:22.309695
27005,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:22.310104
27006,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:22.315435
27007,192.168.1.133,124.123.243.15,420,42,2015-08-25,19:51:22.321160
27008,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:22.333357
27009,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:22.353283
27010,124.123.243.15,192.168.1.133,411,42,2015-08-25,19:51:22.359713
27011,124.123.243.15,192.168.1.133,239,42,2015-08-25,19:51:22.359805
27012,192.168.1.133,124.123.243.15,111,42,2015-08-25,19:51:22.373498
27013,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:22.395092
27014,192.168.1.133,124.123.243.15,115,42,2015-08-25,19:51:22.415758
27015,124.123.243.15,192.168.1.133,432,42,2015-08-25,19:51:22.428709
27016,124.123.243.15,192.168.1.133,240,42,2015-08-25,19:51:22.428844
27017,124.123.243.15,192.168.1.133,475,42,2015-08-25,19:51:22.428935
27018,192.168.1.133,124.123.243.15,506,42,2015-08-25,19:51:22.434528
27019,192.168.1.133,124.123.243.15,576,42,2015-08-25,19:51:22.434764
27020,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:22.453215
27021,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:22.473283
27022,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:22.493585
27023,124.123.243.15,192.168.1.133,371,42,2015-08-25,19:51:22.511189
27024,124.123.243.15,192.168.1.133,245,42,2015-08-25,19:51:22.511347
27025,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:22.515496
27026,124.123.243.15,192.168.1.133,435,42,2015-08-25,19:51:22.519825
27027,124.123.243.15,192.168.1.133,376,42,2015-08-25,19:51:22.519972
27028,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:22.534690
27029,192.168.1.133,124.123.243.15,893,42,2015-08-25,19:51:22.550939
27030,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:51:22.553847
27031,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:22.573431
27032,124.123.243.15,192.168.1.133,188,42,2015-08-25,19:51:22.574757
27033,124.123.243.15,192.168.1.133,211,42,2015-08-25,19:51:22.574847
27034,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:22.593523
27035,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:22.613697
27036,124.123.243.15,192.168.1.133,99,66,2015-08-25,19:51:22.634097
27037,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:22.634325
27038,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:22.634637
27039,124.123.243.15,192.168.1.133,449,42,2015-08-25,19:51:22.637287
27040,124.123.243.15,192.168.1.133,383,42,2015-08-25,19:51:22.637822
27041,124.123.243.15,192.168.1.133,236,42,2015-08-25,19:51:22.638006
27042,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:22.654350
27043,192.168.1.133,124.123.243.15,775,42,2015-08-25,19:51:22.664648
27044,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:22.673296
27045,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:22.693154
27046,124.123.243.15,192.168.1.133,370,42,2015-08-25,19:51:22.707341
27047,124.123.243.15,192.168.1.133,156,42,2015-08-25,19:51:22.707471
27048,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:22.713286
27049,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:22.733962
27050,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:51:22.754179
27051,124.123.243.15,192.168.1.133,364,42,2015-08-25,19:51:22.767775
27052,124.123.243.15,192.168.1.133,375,42,2015-08-25,19:51:22.767942
27053,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:51:22.774154
27054,192.168.1.133,124.123.243.15,434,42,2015-08-25,19:51:22.784905
27055,192.168.1.133,124.123.243.15,963,42,2015-08-25,19:51:22.794263
27056,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:22.815666
27057,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:22.835535
27058,124.123.243.15,192.168.1.133,190,42,2015-08-25,19:51:22.849762
27059,124.123.243.15,192.168.1.133,346,42,2015-08-25,19:51:22.849876
27060,124.123.243.15,192.168.1.133,260,42,2015-08-25,19:51:22.849964
27061,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:51:22.850992
27062,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:51:22.855641
27063,192.168.1.133,124.123.243.15,112,42,2015-08-25,19:51:22.876463
27064,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:22.896131
27065,192.168.1.133,124.123.243.15,357,42,2015-08-25,19:51:22.905547
27066,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:22.913527
27067,124.123.243.15,192.168.1.133,392,42,2015-08-25,19:51:22.919839
27068,124.123.243.15,192.168.1.133,259,42,2015-08-25,19:51:22.920751
27069,124.123.243.15,192.168.1.133,471,42,2015-08-25,19:51:22.921321
27070,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:51:22.921677
27071,124.123.243.15,192.168.1.133,394,42,2015-08-25,19:51:22.921983
27072,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:22.933134
27073,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:22.953240
27074,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:22.975923
27075,124.123.243.15,192.168.1.133,243,42,2015-08-25,19:51:22.986186
27076,124.123.243.15,192.168.1.133,379,42,2015-08-25,19:51:22.986413
27077,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:22.993887
27078,192.168.1.133,124.123.243.15,301,42,2015-08-25,19:51:23.004331
27079,192.168.1.133,124.123.243.15,952,42,2015-08-25,19:51:23.013840
27080,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.033518
27081,124.123.243.15,192.168.1.133,223,42,2015-08-25,19:51:23.046615
27082,124.123.243.15,192.168.1.133,414,42,2015-08-25,19:51:23.046740
27083,124.123.243.15,192.168.1.133,396,42,2015-08-25,19:51:23.046982
27084,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.055803
27085,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:23.074140
27086,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:23.093314
27087,124.123.243.15,192.168.1.133,185,66,2015-08-25,19:51:23.106420
27088,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:23.106964
27089,124.123.243.15,192.168.1.133,228,42,2015-08-25,19:51:23.107479
27090,124.123.243.15,192.168.1.133,390,42,2015-08-25,19:51:23.107614
27091,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:23.114052
27092,192.168.1.133,124.123.243.15,807,42,2015-08-25,19:51:23.120025
27093,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:23.133641
27094,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:23.153459
27095,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:23.173394
27096,124.123.243.15,192.168.1.133,193,42,2015-08-25,19:51:23.187429
27097,124.123.243.15,192.168.1.133,417,42,2015-08-25,19:51:23.187634
27098,124.123.243.15,192.168.1.133,385,42,2015-08-25,19:51:23.187748
27099,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:23.196111
27100,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.214752
27101,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:23.233817
27102,192.168.1.133,124.123.243.15,1362,42,2015-08-25,19:51:23.239659
27103,192.168.1.133,124.123.243.15,155,42,2015-08-25,19:51:23.250573
27104,124.123.243.15,192.168.1.133,155,42,2015-08-25,19:51:23.252349
27105,124.123.243.15,192.168.1.133,360,42,2015-08-25,19:51:23.252509
27106,192.168.1.133,124.123.243.15,1423,42,2015-08-25,19:51:23.254203
27107,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.273435
27108,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.293139
27109,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.316522
27110,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:23.335965
27111,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:23.353475
27112,192.168.1.133,124.123.243.15,1306,42,2015-08-25,19:51:23.367771
27113,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.373481
27114,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.393382
27115,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:23.415840
27116,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:23.436001
27117,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:23.455912
27118,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.473491
27119,192.168.1.133,124.123.243.15,1107,42,2015-08-25,19:51:23.486295
27120,192.168.1.133,124.123.243.15,1365,42,2015-08-25,19:51:23.493616
27121,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.513214
27122,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:23.536097
27123,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.556198
27124,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:23.576477
27125,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.593477
27126,124.123.243.15,192.168.1.133,174,66,2015-08-25,19:51:23.598440
27127,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:23.598863
27128,124.123.243.15,192.168.1.133,181,42,2015-08-25,19:51:23.599992
27129,124.123.243.15,192.168.1.133,374,42,2015-08-25,19:51:23.600732
27130,124.123.243.15,192.168.1.133,278,42,2015-08-25,19:51:23.601544
27131,124.123.243.15,192.168.1.133,470,42,2015-08-25,19:51:23.602624
27132,124.123.243.15,192.168.1.133,381,42,2015-08-25,19:51:23.603195
27133,124.123.243.15,192.168.1.133,242,42,2015-08-25,19:51:23.604166
27134,124.123.243.15,192.168.1.133,368,42,2015-08-25,19:51:23.605103
27135,124.123.243.15,192.168.1.133,238,42,2015-08-25,19:51:23.605852
27136,124.123.243.15,192.168.1.133,419,42,2015-08-25,19:51:23.606526
27137,124.123.243.15,192.168.1.133,355,42,2015-08-25,19:51:23.606589
27138,124.123.243.15,192.168.1.133,223,42,2015-08-25,19:51:23.607426
27139,124.123.243.15,192.168.1.133,348,42,2015-08-25,19:51:23.607515
27140,124.123.243.15,192.168.1.133,218,42,2015-08-25,19:51:23.607566
27141,124.123.243.15,192.168.1.133,361,42,2015-08-25,19:51:23.607618
27142,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:23.613514
27143,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:51:23.633287
27144,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:23.653487
27145,124.123.243.15,192.168.1.133,210,42,2015-08-25,19:51:23.660534
27146,124.123.243.15,192.168.1.133,406,42,2015-08-25,19:51:23.660643
27147,124.123.243.15,192.168.1.133,365,42,2015-08-25,19:51:23.660693
27148,124.123.243.15,192.168.1.133,251,42,2015-08-25,19:51:23.660777
27149,192.168.1.133,124.123.243.15,423,42,2015-08-25,19:51:23.668268
27150,124.123.243.15,192.168.1.133,107,66,2015-08-25,19:51:23.670042
27151,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:23.670600
27152,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:23.673946
27153,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:23.693209
27154,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.713201
27155,124.123.243.15,192.168.1.133,386,42,2015-08-25,19:51:23.724985
27156,124.123.243.15,192.168.1.133,228,42,2015-08-25,19:51:23.725071
27157,192.168.1.133,124.123.243.15,425,42,2015-08-25,19:51:23.732615
27158,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:23.733158
27159,124.123.243.15,192.168.1.133,80,66,2015-08-25,19:51:23.751588
27160,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:23.751970
27161,192.168.1.133,124.123.243.15,70,66,2015-08-25,19:51:23.752180
27162,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:23.752994
27163,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:23.775787
27164,124.123.243.15,192.168.1.133,386,42,2015-08-25,19:51:23.789697
27165,124.123.243.15,192.168.1.133,225,42,2015-08-25,19:51:23.789835
27166,192.168.1.133,124.123.243.15,91,42,2015-08-25,19:51:23.793271
27167,192.168.1.133,124.123.243.15,464,42,2015-08-25,19:51:23.806341
27168,192.168.1.133,124.123.243.15,516,42,2015-08-25,19:51:23.813245
27169,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.833185
27170,124.123.243.15,192.168.1.133,412,42,2015-08-25,19:51:23.845499
27171,124.123.243.15,192.168.1.133,369,42,2015-08-25,19:51:23.845601
27172,192.168.1.133,124.123.243.15,90,42,2015-08-25,19:51:23.853414
27173,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:23.874456
27174,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:23.893332
27175,124.123.243.15,192.168.1.133,223,42,2015-08-25,19:51:23.907531
27176,124.123.243.15,192.168.1.133,362,42,2015-08-25,19:51:23.908421
27177,124.123.243.15,192.168.1.133,219,42,2015-08-25,19:51:23.908925
27178,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:51:23.909587
27179,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:23.916762
27180,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:23.935651
27181,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:23.955812
27182,124.123.243.15,192.168.1.133,395,42,2015-08-25,19:51:23.969024
27183,124.123.243.15,192.168.1.133,362,42,2015-08-25,19:51:23.969125
27184,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:23.975599
27185,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:23.995989
27186,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:24.016546
27187,124.123.243.15,192.168.1.133,66,66,2015-08-25,19:51:24.026264
27188,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:24.035706
27189,124.123.243.15,192.168.1.133,193,42,2015-08-25,19:51:24.042056
27190,124.123.243.15,192.168.1.133,354,42,2015-08-25,19:51:24.042188
27191,124.123.243.15,192.168.1.133,157,42,2015-08-25,19:51:24.042353
27192,192.168.1.133,124.123.243.15,220,42,2015-08-25,19:51:24.047538
27193,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.053135
27194,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:24.073325
27195,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:24.093166
27196,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.116343
27197,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:24.133673
27198,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:51:24.154456
27199,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:51:24.173561
27200,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:51:24.193347
27201,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.216227
27202,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.233410
27203,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.254122
27204,192.168.1.133,124.123.243.15,322,42,2015-08-25,19:51:24.262551
27205,192.168.1.133,124.123.243.15,1365,42,2015-08-25,19:51:24.273160
27206,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:24.293211
27207,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.313123
27208,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.335982
27209,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:24.355619
27210,124.123.243.15,192.168.1.133,185,66,2015-08-25,19:51:24.375006
27211,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:24.376057
27212,124.123.243.15,192.168.1.133,329,42,2015-08-25,19:51:24.378334
27213,124.123.243.15,192.168.1.133,244,42,2015-08-25,19:51:24.378600
27214,124.123.243.15,192.168.1.133,380,42,2015-08-25,19:51:24.378878
27215,124.123.243.15,192.168.1.133,294,42,2015-08-25,19:51:24.379031
27216,124.123.243.15,192.168.1.133,551,42,2015-08-25,19:51:24.379156
27217,124.123.243.15,192.168.1.133,440,42,2015-08-25,19:51:24.379300
27218,124.123.243.15,192.168.1.133,241,42,2015-08-25,19:51:24.379419
27219,124.123.243.15,192.168.1.133,426,42,2015-08-25,19:51:24.382908
27220,192.168.1.133,124.123.243.15,214,42,2015-08-25,19:51:24.383338
27221,124.123.243.15,192.168.1.133,384,42,2015-08-25,19:51:24.383458
27222,124.123.243.15,192.168.1.133,178,42,2015-08-25,19:51:24.383852
27223,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:51:24.393949
27224,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:24.413124
27225,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:24.413837
27226,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:51:24.433366
27227,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:24.456081
27228,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:51:24.476587
27229,192.168.1.133,124.123.243.15,89,42,2015-08-25,19:51:24.496046
27230,192.168.1.133,124.123.243.15,263,42,2015-08-25,19:51:24.498006
27231,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.513514
27232,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:51:24.533195
27233,192.168.1.133,124.123.243.15,90,42,2015-08-25,19:51:24.553099
27234,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:24.576026
27235,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:51:24.593487
27236,192.168.1.133,124.123.243.15,361,42,2015-08-25,19:51:24.612877
27237,192.168.1.133,124.123.243.15,513,42,2015-08-25,19:51:24.613890
27238,192.168.1.133,124.123.243.15,89,42,2015-08-25,19:51:24.633149
27239,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:24.656204
27240,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:51:24.675926
27241,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:51:24.696371
27242,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.717065
27243,192.168.1.133,124.123.243.15,264,42,2015-08-25,19:51:24.730573
27244,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:24.735985
27245,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:24.755932
27246,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.775791
27247,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.796371
27248,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:24.816756
27249,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:51:24.835886
27250,192.168.1.133,124.123.243.15,544,42,2015-08-25,19:51:24.852212
27251,192.168.1.133,124.123.243.15,607,42,2015-08-25,19:51:24.853328
27252,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:51:24.873294
27253,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:51:24.893300
27254,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:51:24.915850
27255,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:51:24.935678
27256,124.123.243.15,192.168.1.133,99,66,2015-08-25,19:51:24.947635
27257,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:51:24.948283
27258,124.123.243.15,192.168.1.133,328,42,2015-08-25,19:51:24.949027
27259,124.123.243.15,192.168.1.133,279,42,2015-08-25,19:51:24.953749
27260,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:51:24.955217
27261,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:51:24.955512
27262,124.123.243.15,192.168.1.133,462,42,2015-08-25,19:51:24.955869
27263,124.123.243.15,192.168.1.133,433,42,2015-08-25,19:51:24.956368
27264,124.123.243.15,192.168.1.133,193,42,2015-08-25,19:51:24.956439
27265,124.123.243.15,192.168.1.133,374,42,2015-08-25,19:51:24.956487
27266,124.123.243.15,192.168.1.133,235,42,2015-08-25,19:51:24.956533
27267,124.123.243.15,192.168.1.133,375,42,2015-08-25,19:51:24.956577
